Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors,Datetime
71.56216,-0.05037591,585.2867,-0.048232697,0.24181597,0.00341049,14.595651
154.22601,10.606743,20527.785,0.06158316,0.060226414,-0.0077837026,19.69439
71.461365,-0.2160572,755.5126,-0.11283695,-0.03607887,0.004580585,14.033319
68.31588,-0.08262812,-1132.1869,-0.17538227,-0.09989646,0.8114991,9.595535
139.37103,8.794704,13517.718,0.15068857,0.15561734,-0.004368948,21.262098
85.033485,-0.33015272,1235.6622,6.154543,10.662936,0.0059957234,18.372568
154.25034,11.835105,19515.83,0.12394061,0.17017981,-0.0017524195,21.619179
61.545807,0.43251342,242.432,0.10512359,-0.10121585,-0.00412134,9.58811
65.302505,0.20041926,301.24548,0.04592919,-0.006660491,0.0034953065,11.143709
75.60629,0.28457946,308.9944,10.373775,18.355236,-8.907914e-05,10.621255
73.233604,0.413152,226.70618,10.117104,17.958038,-0.002741926,9.787931
84.972336,-0.057522655,1272.6735,5.774929,10.330098,0.00063636893,18.348816
62.46308,0.41903272,260.41418,7.455911,12.848708,-0.0019534056,4.3598843
65.89337,0.29474634,138.2594,0.0619691,-0.025773896,0.001819996,11.419749
79.83815,3.9272947,982.98816,0.969815,1.3586168,-0.04348568,2.301138
56.836998,0.40499145,481.5438,7.202536,12.414906,0.0003426075,1.8810453
80.68998,1.6254227,861.2761,1.0751039,1.2820687,-0.045521516,1.7217913
59.95348,-0.48574153,1636.602,3.0188878,4.606272,-0.057641853,4.0611496
59.530582,-0.1559865,2558.6426,3.4580395,5.522566,-0.07065235,3.8319604
63.564133,0.15849169,204.6597,0.0823654,-0.043363914,-0.00030121207,10.489991
76.49932,0.5103653,-10.090165,10.524493,18.864658,0.00072577584,15.057733
59.208218,1.2058227,4968.1694,3.5493944,5.6757927,-0.07686385,3.4007494
71.94582,0.18901923,680.00366,-0.010066006,0.10691378,-0.0030223336,14.716469
60.50814,0.20101672,154.63309,8.944457,15.436052,-0.00091463304,3.120847
60.84079,0.18411213,488.24396,0.0845443,-0.03798727,-0.0018146763,9.468786
145.34113,13.583406,13291.351,0.18830778,0.15992789,-0.018434225,16.166931
56.322098,0.5488909,23.253187,7.6485715,13.175585,0.0013479433,2.9053922
55.50593,0.59886265,120.71932,6.650377,11.492347,0.0012369597,2.8541243
66.23019,-1.851056,749.234,2.0360603,3.2907572,-0.05217165,3.9783826
76.24901,0.26432347,-44.13334,9.70055,17.749363,-0.0016712531,11.805272
68.103905,0.042553246,281.06842,0.0043145344,-0.031999484,0.0018140207,12.59356
62.53156,0.5164123,-369.08545,0.08919499,-0.32442033,-0.011262835,9.710139
66.76867,0.59541065,301.6325,0.021900857,-0.021399893,0.0017114563,11.6701565
62.173744,-0.8029005,751.7718,0.16641128,0.10379762,1.0,4.61077
166.10178,14.01287,27613.752,0.0021866262,0.09939602,0.0007686017,21.838593
62.757042,-0.49204198,867.6756,0.30336362,-0.091203615,1.0,4.181495
63.532738,0.010327846,315.3977,0.050194096,-0.046900064,0.0014633824,10.542191
65.44332,0.40709358,154.21214,0.03696023,-0.0014813971,0.0055028987,10.920683
67.31265,0.38409844,428.6229,9.9836035,17.536823,-0.0031056155,7.203756
149.63881,12.464452,16576.389,0.2734814,0.07217705,-0.020504432,18.030905
63.56351,-1.620445,219.10783,0.055786766,0.3150936,0.99999815,6.355399
110.12207,150.59404,63728.64,0.05287293,-0.16226509,-0.03427045,1.4048195
73.660484,-0.08650928,-35.050495,0.08615104,0.17980398,-0.006868776,15.3121605
62.757877,0.41712567,428.83286,9.039401,15.934667,0.00014013052,4.566555
70.02731,-0.110739015,262.73315,0.06619789,-0.061676502,-0.004955743,13.540408
65.44364,0.13648687,74.16207,0.05828669,0.0013592783,0.0024900087,11.2565
64.88657,0.09026974,289.06015,0.07511762,-0.0035323165,0.0041475357,10.901301
74.66861,0.14330369,238.91273,10.450463,18.76685,-0.0025899948,10.377162
59.89394,0.7023597,995.975,2.9049587,4.4531593,-0.054394536,4.5300536
108.88873,150.93951,64237.414,0.031354867,-0.53230435,-0.033883173,1.5204296
64.460205,0.42167202,365.71786,8.666865,15.386078,-0.0020792007,4.716765
76.658165,0.7345014,270.24136,8.989548,16.823383,-0.00127685,12.868257
67.012115,-3.2711196,1335.3405,0.36496174,0.42453983,1.0,9.237484
52.854446,0.08687808,146.231,3.6882305,6.379013,0.004218717,3.2038724
80.3907,0.62249,541.40216,7.957231,13.950398,0.0012944036,17.483355
58.990578,0.5492356,-219.52135,-0.11263695,-0.2963211,-0.0029988347,7.503958
64.010414,-1.4090965,-442.47714,-0.020044623,0.28888395,0.9996816,7.2745433
76.58596,0.651432,519.2531,10.721723,20.115961,-0.000608921,13.292447
55.14131,0.542793,206.55559,7.419075,12.749222,0.002572352,1.6775634
80.277855,0.6199714,72.11244,9.115315,16.372679,0.001317381,17.115156
67.710846,1.1174221,278.90002,0.09949787,0.015961777,-0.0008590815,12.142643
63.910496,-1.4276776,815.6064,0.0613986,0.32669437,0.9999436,7.051445
76.94422,0.4498015,328.87558,9.149716,16.976044,-0.0022193156,12.458996
74.53444,0.5636134,-34.96991,10.760476,19.077768,-0.0005229711,13.572805
60.544113,0.31723392,217.82483,8.814931,15.291749,-0.001808701,3.1230855
81.75077,0.38064107,955.1519,8.033405,13.88659,0.003925065,17.608839
60.18577,0.41673675,200.8107,7.742716,13.267877,0.00049439067,3.8936818
77.89696,0.40883902,128.67609,11.037006,19.43378,0.0021362272,15.2569475
67.04393,0.44783947,2.7621775,0.11789203,0.0038887244,-0.001744954,12.015984
63.161057,0.3989578,409.7671,0.09685502,-0.03395585,0.0011270042,9.89393
66.601746,0.15468831,601.82874,10.299494,18.050653,-0.0013015263,5.348855
137.13011,13.266144,10074.351,0.08949575,0.14818598,-0.01830734,12.566363
71.091644,0.19077876,617.1822,0.05042938,0.3683023,0.0032569056,14.682451
77.19065,-0.15515502,70.73824,10.809291,18.672789,0.0018843092,15.336812
73.50098,0.5170628,149.46503,9.009375,16.521427,-0.0022639295,10.059317
158.24995,10.676851,24038.312,0.060874753,-0.12110713,-0.008175965,20.766363
110.19727,158.23509,71042.414,0.10090323,-0.15001173,-0.03604635,1.4268444
77.19869,-0.14613342,97.9645,12.358718,20.824554,-0.0003502965,15.214385
61.25344,-0.5148593,791.09644,0.33367527,-0.081878714,1.0,3.3623815
65.88292,-1.1276262,-1234.3071,-0.08104784,0.081991345,0.9959759,8.309908
73.9044,0.7011433,201.98555,10.147099,18.085434,-0.002264317,10.978691
65.97432,0.32163408,449.4456,9.234985,16.184938,-0.0017065688,4.885204
70.49027,-0.62571394,277.66156,-0.08030656,0.0025493428,0.0041479827,14.113181
111.085815,170.35762,86580.45,0.30841053,0.1991901,-0.038873564,-0.12520505
63.25885,-1.2390404,510.90628,0.142028,0.30209047,0.9999981,6.4983506
74.55798,0.44693422,548.342,9.760767,18.089663,-0.0021551219,9.382939
68.40148,-2.3304734,-454.5182,0.11505057,0.47381616,1.0,8.025306
151.73137,11.805466,18158.994,0.0663954,-0.073291816,-0.006054804,18.950256
57.525726,0.29709595,100.81045,-0.12156614,-0.060568176,0.003351184,6.614379
76.05624,0.13839391,486.188,9.612931,18.320213,-0.00035122037,11.74441
56.85632,-1.2170178,-963.2292,0.21780525,0.18217695,1.0,1.6065593
72.13982,0.3470117,226.15057,10.401858,18.472694,-0.0016349837,8.534464
160.86732,9.971186,25497.143,0.041914523,-0.03855328,-0.0052250745,21.230022
69.04377,0.33240846,543.04675,9.197916,16.553581,-0.0021184203,6.869027
74.94054,0.481733,267.78564,10.622736,18.68871,-0.0005348324,9.646432
56.74838,-1.2521209,-410.36618,0.19145821,0.21307085,1.0,1.8354673
71.01955,0.29830965,734.45386,-0.03566802,0.21806613,0.00027370453,14.488699
148.23308,13.097017,15701.267,0.10790564,0.27133885,-0.009846339,17.679752
53.660038,0.28813338,312.8031,2.1845675,3.9209404,0.0065495926,3.8124833
65.46907,0.3286306,132.24835,0.05667622,-0.009295536,0.0046821195,11.115688
55.26953,0.6308999,185.1347,1.9573506,3.5056078,0.005303616,4.4406633
76.65051,0.5892457,174.95549,10.915377,19.339287,0.0009041724,14.44808
70.5874,0.6579698,-1133.8875,0.10510305,0.3081539,0.008356615,11.825131
150.42633,8.853458,18338.25,0.04103072,0.07933294,-0.004121638,19.093683
54.80445,0.48405978,742.2163,0.9932458,2.057803,0.004550858,4.5079875
66.805214,0.37465847,446.0547,9.232189,16.419857,-0.002030489,6.342312
59.160446,0.47972804,4540.034,3.5528817,5.617315,-0.07587082,3.4069474
95.04236,-1.2300903,1966.5569,1.2789959,2.8577752,-0.000720024,19.28383
126.30898,105.58992,39575.54,0.27343604,0.37419447,-0.04133901,5.467851
76.50448,0.32479906,588.9522,9.534681,17.35043,-0.0020688146,12.713976
67.12835,0.32807806,694.7569,9.585153,16.782047,-0.0011718267,5.605583
142.61572,10.531701,15296.74,0.26234567,0.19742496,-0.0020936697,21.337498
57.912075,0.5053376,262.35037,-0.108751535,-0.09553352,0.0048548644,6.836135
78.21677,0.16737515,617.0761,8.906836,16.660904,-0.003416525,12.435113
62.42456,0.14346865,616.95844,0.08287223,-0.0359301,-0.0016207234,9.881385
107.79862,154.45845,66721.03,0.11630101,-0.6704174,-0.041566875,1.5941397
72.60095,-0.44182867,665.28864,-0.08697943,-0.006857816,0.0011995727,14.240307
111.29233,125.47348,46772.688,-0.10030612,0.0045583695,-0.023251217,-0.28410536
63.330223,0.17269129,434.33276,0.10884857,-0.007563969,0.002076891,10.514579
65.96791,-1.7715633,-1387.4364,0.057259124,0.77180696,1.0,6.9200463
61.7315,-1.3095225,965.1971,0.17781943,0.069200985,1.0,4.508656
68.250305,0.92969835,300.92526,0.1321008,-0.011752788,-0.0036233952,12.437151
55.19372,0.6570672,311.4989,4.1407785,7.2095437,0.004197975,2.9300022
58.243855,0.20578167,208.88408,8.537638,14.653206,0.00027489662,2.502131
75.013435,0.27933976,-55.442886,11.303338,19.632387,0.0015831577,13.330524
65.21354,0.15962425,256.66168,0.06267275,0.01022174,0.0026590612,11.075864
77.400154,0.62551814,325.52707,9.686437,17.428253,0.0016365632,14.361106
65.32942,-1.4794463,-1102.1218,-0.071283594,0.110956185,0.9994174,7.974915
64.82209,-0.02203837,224.25363,0.102227546,0.025809765,0.0046440773,11.171431
164.72708,12.525253,26114.88,-0.07048387,-0.10925858,-0.003783476,21.788584
118.59329,110.90318,40387.895,0.2936096,0.4681755,-0.008431056,4.3843155
56.701817,-1.1746997,-504.86243,0.15779449,0.29518208,1.0,1.4044799
85.928535,-0.26952425,831.52893,5.8226566,10.215986,-0.00024043024,18.493135
163.2281,13.673219,24257.953,-0.015283984,0.01874464,-0.0019562368,21.798656
76.77811,0.07774114,657.12427,8.700675,16.596182,-0.001868067,11.058295
163.28198,13.637203,24924.96,-0.10240853,-0.088410124,-0.0052788365,21.797606
159.2666,12.906958,22854.209,-0.06057131,-0.1299448,0.0058230995,20.582083
65.29403,-0.90302515,-596.51654,-0.08474733,0.025508666,0.9960408,7.9818435
108.20742,159.29066,70978.484,0.17888789,-0.062129747,-0.023699375,-1.4173138
70.058876,0.37727228,367.4589,8.980587,16.283024,-0.0035792287,9.028887
63.41727,0.21371965,532.44354,9.866973,17.1847,-0.0013018243,4.404419
53.986538,0.6851013,-48.41922,4.3831115,7.58114,0.0048183426,3.1680267
164.18372,10.060524,25812.32,0.04689114,-0.0435188,-0.00051219756,21.558086
85.531136,0.0913158,1400.0978,5.349541,9.238735,0.006030099,18.131615
62.40762,0.23888946,431.62363,9.570325,16.514544,-0.00027637184,4.0076075
75.32327,0.66670156,34.217068,10.738597,19.084246,0.002135214,15.727594
59.11391,1.2606552,5004.117,3.6183996,5.815087,-0.0858946,3.5240316
76.75049,0.7311125,191.70667,10.237645,18.71126,0.0007573365,14.805354
154.38048,14.256856,19265.658,-0.05654252,0.12993969,0.0010155436,19.500027
58.91946,0.22076179,-217.22679,8.245871,14.359468,0.00019492209,3.936135
109.19017,164.4277,77663.195,0.094840705,-0.012733936,-0.0381175,0.7342977
71.70722,0.31741497,595.8888,9.788257,17.772947,-0.0027918147,8.698809
79.11689,0.8885416,274.96194,8.61785,15.479782,4.8547983e-05,17.200878
58.473797,0.28845525,5442.996,3.6843138,6.127394,-0.0996155,3.8706946
59.330112,-0.7578537,359.657,0.26490694,-0.17819437,1.0,2.6663952
91.74315,-1.2337003,2015.0344,3.4496787,5.9691195,0.0055144615,18.634508
110.23584,158.71701,70436.86,0.1455218,0.58339554,-0.028801281,-0.64528567
78.35345,0.32671148,522.9537,9.7232485,16.904888,0.0019023097,16.605742
64.62301,0.022889972,253.59943,0.06834453,0.027242241,0.004973773,10.838354
72.0566,0.13960224,467.29935,10.239473,18.052671,-0.0025943012,7.8228073
59.00273,0.7657983,4700.7095,3.6322145,5.8408713,-0.081970125,3.9227262
112.691154,148.32573,61199.367,-0.008425899,0.5772098,-0.026445808,-0.06741908
111.32887,160.70308,72707.52,0.24028566,0.5822581,-0.026667649,-0.21847017
112.778,163.7205,76957.65,0.46993506,0.33697233,-0.012078711,-1.7240095
65.89201,0.15270618,-53.126053,0.09581837,0.0075529255,-0.0003504604,11.560808
56.192024,-1.7799202,-250.09502,0.1416633,0.21953154,1.0,1.5159715
66.17795,0.35363272,415.513,9.632816,17.039835,-0.003650187,6.353303
60.791504,1.1365334,1305.641,2.8354914,4.548769,-0.05146328,5.208815
63.409817,0.11494874,479.44644,0.036217157,-0.037166167,0.0047046193,10.210205
58.889095,0.94296485,4754.663,3.5485387,5.732835,-0.07898444,3.2400553
61.894207,0.14153478,643.97424,0.15331079,0.026180776,-0.005266975,10.008391
61.531975,0.28269118,390.49985,0.082737416,-0.124127,-0.0027030492,9.764325
155.82072,17.953066,20630.857,0.004053749,0.034811135,0.0050406326,19.66008
163.5512,11.137769,26313.455,0.045446973,-0.08998056,-0.002629274,21.59016
65.62831,0.22261319,104.25972,0.03422681,0.025724793,0.0023190486,11.424624
158.41368,13.620165,21660.94,-0.085649736,-0.028322453,-0.0013896665,21.72217
112.0751,100.276886,34087.605,-0.024912152,0.1106091,-0.017585492,0.54462135
70.89999,-0.018671528,536.90643,-0.030970996,0.18056534,-0.0025472436,14.412536
64.22469,0.18278176,211.84879,0.064944275,-0.037865106,0.0047848606,10.477704
65.91668,0.3508392,416.43762,9.578915,16.761833,-0.0017455799,5.796802
77.53253,0.28557456,210.29857,10.920655,19.1674,-0.0011699492,11.687761
166.06134,9.105434,25360.893,0.08054088,0.12438986,-0.00517091,21.724323
74.71588,0.23960695,436.17456,9.272958,17.373562,-0.0013075464,10.362952
84.91028,-0.28760633,1124.7161,6.7663603,11.789822,-0.001764534,18.282625
63.80604,0.12410713,227.27982,0.048872665,-0.048098795,0.007255308,10.178286
59.835754,0.18186042,599.04865,8.166335,14.218383,-0.0020680695,2.5248
62.940937,0.2227198,531.73944,0.014652903,-0.014146516,0.0066327523,9.918381
66.790115,0.7951645,328.3221,0.05627691,-0.041341018,0.0025188571,11.547886
65.80222,0.30312017,370.70352,9.584518,17.062038,-0.0014951664,5.6536756
111.30447,168.45525,83246.484,0.17698085,0.40193284,-0.027641019,0.049811695
76.43727,0.8899175,512.36523,10.318515,18.303396,0.0004764795,14.617702
67.7513,-2.3043637,1642.6179,0.74966866,0.96828324,1.0,9.601737
125.450935,83.99421,30448.623,0.15096678,0.511203,-0.029484576,4.547923
149.53337,15.418154,15006.46,0.25304264,0.21284305,-0.01701739,17.319067
61.322006,0.16358922,834.25604,0.11036144,0.034986056,-0.0004057586,9.654631
60.77604,0.30129763,462.71454,7.976732,13.888891,-0.0016682431,3.820471
154.49474,12.546397,19830.912,-0.08145921,-0.0050638206,-0.00083574635,19.766596
87.89753,-0.54499906,1485.9922,4.6976666,8.066511,0.0006763636,18.439768
60.879578,0.46910793,237.85985,0.10960763,-0.061040215,-0.004349964,9.399254
70.57729,-1.3182285,602.75336,1.4655268,2.382089,-0.043920644,3.2991636
69.12022,0.0041399896,180.47241,0.060448226,-0.02372024,-0.0011304016,13.032825
58.887512,0.28087667,213.25053,-0.03848111,0.0002078209,-0.0045978697,7.7129087
61.853016,0.11638505,467.293,0.10072584,0.01407633,-0.001555829,9.762629
59.656532,-0.1783883,494.76813,0.12254655,0.40741742,1.0,2.9098458
88.90673,-0.7791205,1559.3314,5.7039623,10.010327,0.0018352249,18.633947
62.585926,0.075999044,311.03445,9.418377,16.216137,-0.0021964575,3.7394233
74.408745,0.19337243,304.44345,9.90807,18.688648,0.0019924913,11.685621
57.03119,-1.3041692,-225.71584,0.16340569,0.11958048,1.0,1.9127362
110.10575,171.27328,88689.81,0.38583428,0.4305208,-0.027966596,-0.8280749
73.58907,-0.18437365,-146.78238,12.69208,21.574577,0.0025044628,12.502938
66.17027,0.12528999,5.962274,0.091281265,0.005270181,2.604723e-05,11.612164
62.061142,-0.10347559,421.99164,0.1011942,-0.012263213,-0.008479899,9.768936
66.68297,0.56921583,198.45569,0.040177308,0.036598742,0.002795227,11.479443
70.006294,1.2974278,-642.0529,0.11893198,0.4518119,0.013183143,11.369681
63.812874,0.39388445,530.88696,9.498721,16.662323,-0.002201792,4.364432
70.143074,-0.6550569,380.484,-0.034486767,0.11410287,0.0010541972,13.022329
54.610867,0.43208963,128.16711,6.3927474,10.951462,0.0016323314,2.0520287
72.51965,0.38853148,713.60815,0.0028515458,0.31102368,0.0011277492,15.115409
109.90861,139.58011,55699.504,0.09983998,-0.32623804,-0.03860673,1.8495764
59.409363,0.28435683,2090.2456,3.0160491,4.571471,-0.0640125,4.0037394
61.808372,0.27291992,1918.2076,2.8151689,4.224931,-0.05352247,4.27893
63.470108,0.010420382,507.0541,0.007601641,-0.010059372,0.00950725,10.12163
71.44578,-0.15464137,767.7613,-0.09350977,-0.074973,0.004252587,14.054526
62.466915,0.41103977,-171.47758,0.10267192,-0.34242767,-0.006571556,9.67319
54.588615,0.26634452,308.29245,7.1740994,12.3398285,0.0025580171,0.88271284
62.150105,0.45666525,408.45123,8.8719225,15.478653,-0.0015207219,4.255516
62.124912,0.18987083,475.30695,8.900638,15.490817,-0.0007962434,3.4634166
60.91925,0.26302662,288.33063,7.559475,13.000567,0.0002605021,3.8177094
165.63327,12.119279,26982.002,0.16997813,0.27108994,4.708767e-06,21.731062
66.7926,0.47964022,94.508865,0.044984877,0.024730593,-0.00020378828,11.879299
54.17716,0.5661682,69.25696,5.5861077,9.58971,0.0041827317,2.739504
76.81081,0.83417445,443.50778,9.786327,18.4603,0.00025427341,13.713664
60.389675,0.14894438,280.24878,8.872708,15.436735,0.0005638897,3.163276
158.51753,9.918785,24245.5,0.11487655,0.05511733,-0.0023689524,20.883886
76.95939,0.70242405,326.9225,10.169946,18.071852,0.0018942036,14.830744
64.41716,-1.2453297,997.411,2.1345668,3.5577004,-0.053741902,4.3591084
77.894165,0.18999824,291.2487,11.062528,19.18488,0.00086343265,15.689496
76.60488,0.12590556,350.23068,9.1019535,16.701757,-0.002577448,11.615319
82.73228,25.971508,8451.83,0.5977079,0.45693356,-0.04920761,0.412292
59.665356,0.27407327,253.12122,7.2599826,12.485525,-0.00086106337,3.546617
62.984062,-1.4374619,-605.6438,-0.102599695,0.62296546,1.0,5.8115163
65.89049,0.295032,660.4536,9.106889,15.895914,-0.0008184461,4.9364123
64.873375,0.16725244,117.018745,0.06724971,-0.02652258,0.00688092,10.188635
60.08151,0.38573325,80.39685,7.6794724,13.271733,-0.00083182735,4.3993936
165.68906,8.307094,25592.695,0.15773441,0.24341433,-0.001354783,21.486084
152.08484,14.019491,17836.945,0.05795175,0.15525602,-0.006163489,18.79032
150.78195,18.030748,17456.29,-0.0045651197,0.15190756,-0.00056341285,18.405611
63.405285,-1.9787682,567.43414,0.05689717,0.32773,0.9999944,6.210991
161.67235,10.522887,21648.154,-0.14597067,0.1014941,-0.001225009,21.726555
